Area_sqft,Bedrooms_BHK,Age_of_house,Floors,Distance_to_city_center_km,Property_tax_value,Location,House_type,Facing_direction,Furnishing,Nearby_schools_rating,Crime_rate,Parking_available,Road_width_ft,Amenities,Nearby_hospital_distance_km,Nearby_main_road_distance_km,Nearby_bus_stop_distance_km,Nearby_metro_distance_km,Traffic_density,Pollution_index,Demand_index,Appreciation_rate,Competitor_properties_nearby,Loan_amount,Loan_approved,Down_payment,Monthly_EMI,Household_income,Seller_type,Renovation_required,Condition_rating,Construction_material,Water_supply_type,Electricity_backup,Price_range_class,Sold
2395,2,1,3,34.65,7381,Delhi,Villa,North,Semi Furnished,2.1,2.2,No,82,"Lift,Clubhouse",11.46,6.25,1.6,2.99,6.4,57.2,2.66,3.74,11,2588337,0,1949852,146851,240472,Builder,1,3,Concrete,Municipal,Yes,1,1
1721,3,38,1,21.06,16067,Mumbai,Studio,East,Semi Furnished,2.8,2.5,Yes,28,"Lift,Gym,Security",11.14,2.42,2.01,3.94,4.6,96.5,4.17,14.73,1,1982966,0,528904,167658,249835,Owner,0,2,Concrete,Municipal,Yes,1,0
2730,3,6,3,12.78,4104,Bhubaneswar,Apartment,South,Unfurnished,4.1,3.6,Yes,68,"Gym,Playground,Lift,Security",4.08,1.56,3.63,4.83,1.1,180.3,9.94,4.3,14,4585562,1,1867320,84096,476001,Agent,1,3,Concrete,Municipal,Yes,1,1
509,4,23,3,23,20437,Hyderabad,Duplex,North,Unfurnished,4.9,4.3,Yes,99,"Pool,Lift,Gym,Playground",10.49,1.26,3.9,0.46,5.2,96.1,5.89,10.85,0,2959570,1,325089,150715,481637,Builder,0,2,Brick,Borewell,No,0,0
1416,5,38,2,25.72,9726,Pune,Apartment,East,Fully Furnished,3.5,3.3,Yes,87,"Pool,Playground",13.96,3.74,4.55,7.54,6.5,101.8,7.07,8,6,277982,0,1962697,34248,113369,Agent,0,4,Concrete,Municipal,Yes,0,0
4265,5,31,3,13.74,11790,Kolkata,Studio,South,Unfurnished,4.5,6.2,Yes,12,"Clubhouse,Pool,Gym,Garden",10.44,6.48,0.52,7.28,8.3,97.7,3.76,6.75,9,2293886,0,1995830,175759,273500,Builder,0,1,Brick,Both,Yes,2,1
424,3,25,1,30.95,19328,Kolkata,Villa,East,Semi Furnished,2.4,6.4,Yes,67,"Clubhouse,Garden",5.25,4.07,3.04,6.82,4,38.6,9.08,8.38,6,3687498,0,764908,43522,243384,Owner,1,4,Concrete,Both,No,0,1
5338,5,22,2,4.16,26469,Delhi,Villa,South,Unfurnished,1.5,1.4,No,30,"Lift,Security,Playground",10.68,6.15,0.7,4.56,9.3,72.5,9.6,14.64,8,1200714,1,1541609,112040,101133,Owner,0,2,Concrete,Both,No,2,0
3238,3,13,4,31.29,10770,Chennai,Independent House,East,Semi Furnished,4.3,6.8,No,55,"Clubhouse,Security",8.93,1.09,4.06,5.17,9.9,44.9,7.63,9.88,13,3636247,1,976021,18585,323322,Agent,0,1,Brick,Municipal,Yes,2,1
1137,3,28,4,1.76,11106,Chennai,Villa,West,Unfurnished,4.1,5.2,Yes,49,"Gym,Security,Clubhouse,Lift",12.18,5.08,1.8,6.04,6.5,194.7,9,6.72,7,1680300,1,858425,191581,351746,Owner,1,4,Mixed,Both,Yes,0,1
579,3,24,4,20.17,16006,Pune,Duplex,South,Fully Furnished,1.9,5.9,No,81,"Pool,Playground,Gym",4.44,6.89,0.68,1.51,7.7,58.7,7.81,10.2,4,4135420,0,91956,6517,49145,Owner,1,4,Mixed,Both,Yes,0,0
631,1,30,4,34.53,26737,Chennai,Studio,West,Fully Furnished,3.2,9,No,79,"Playground,Lift,Gym",2.85,3.86,2.12,7.67,5.3,171,9.34,9.15,0,1177335,1,1489767,181598,368080,Agent,0,1,Mixed,Both,Yes,0,1
2317,1,1,4,3.92,25848,Delhi,Villa,West,Fully Furnished,5,2.7,No,75,"Security,Lift,Pool,Gym",6.77,5.59,2.95,5.64,7,155.6,2.01,2.72,10,3381706,0,228421,49614,251906,Builder,0,4,Brick,Borewell,Yes,1,1
742,1,1,1,20.95,24120,Kolkata,Villa,South,Unfurnished,4.9,4.6,No,66,"Garden,Clubhouse,Lift,Pool",9.58,3.73,4.34,0.93,5.9,171.1,9.53,14.76,4,2577941,1,1289582,150540,82831,Builder,0,2,Mixed,Both,No,0,1
4972,1,22,3,6.8,2774,Mumbai,Duplex,West,Fully Furnished,2.8,5.4,Yes,15,"Security,Garden",1.9,6.08,3.43,4.44,4.5,38.5,3.98,4.59,8,2067258,0,543934,66535,69785,Owner,0,2,Mixed,Both,No,2,0
3023,2,46,2,35.85,2056,Chennai,Villa,North,Semi Furnished,2.1,6.3,Yes,68,"Gym,Lift,Pool,Clubhouse",4.32,4.17,3.55,1.91,6.3,118.4,2.61,7.25,3,1513701,0,143643,27079,294413,Owner,1,3,Concrete,Municipal,No,2,1
854,4,10,3,33.38,25055,Kolkata,Duplex,East,Unfurnished,2.2,7.1,No,48,"Garden,Lift,Clubhouse",2.92,1.46,3.26,2.01,4.5,198.8,9.32,1.2,2,688184,1,1292074,153332,233030,Agent,0,1,Mixed,Both,Yes,0,1
5751,4,28,3,37.39,9226,Delhi,Villa,South,Fully Furnished,4.5,2.2,Yes,84,"Playground,Pool,Garden,Gym",11.67,1.7,1.57,5.76,2.8,188.8,3.93,8.47,6,245349,0,1448736,101542,283501,Agent,1,1,Mixed,Municipal,No,2,0
4784,3,41,1,35.06,27765,Hyderabad,Duplex,North,Unfurnished,3.7,7.7,Yes,78,"Security,Gym,Lift",10.71,2.56,0.16,3.46,9.2,58.3,2.09,11.73,11,474000,0,1355123,137945,137842,Builder,0,4,Brick,Both,Yes,2,0
5732,5,34,1,29.59,22428,Bhubaneswar,Villa,South,Unfurnished,3.4,3,No,83,"Garden,Playground,Lift,Clubhouse",9.57,6.79,3.1,0.98,4.7,196.9,6.65,5.57,12,3827255,0,1204286,113912,484470,Owner,1,2,Brick,Borewell,Yes,2,1
5025,1,48,1,7.8,2545,Delhi,Studio,East,Semi Furnished,2.1,9.6,Yes,61,"Clubhouse,Garden,Lift,Pool",7.21,4.42,2.14,1.3,1.5,188.8,7.14,3.27,0,1202171,0,1678406,78619,21755,Agent,0,3,Mixed,Both,No,2,0
2676,4,8,2,12.45,21364,Delhi,Independent House,South,Unfurnished,2.6,2,No,47,"Playground,Lift,Gym,Clubhouse",6.99,3.44,1.14,0.8,9.5,147.6,5.34,6.6,12,3862875,1,1599684,35976,286968,Agent,1,2,Brick,Both,Yes,1,0
995,4,31,1,20.13,6906,Kolkata,Independent House,East,Unfurnished,3.2,9.9,Yes,80,"Clubhouse,Pool,Garden,Gym",8,2.63,4.82,0.34,2.3,164.4,1.94,6.68,4,1529901,0,1606276,124517,28636,Owner,1,4,Brick,Borewell,No,0,0
4274,1,29,3,23.76,11605,Chennai,Apartment,North,Unfurnished,3.1,9.4,Yes,91,"Clubhouse,Garden,Security,Lift",12.37,6.17,2.02,6.75,3.6,170.9,8.5,5.57,11,3654044,1,589135,183314,248956,Agent,0,4,Mixed,Both,Yes,2,0
4930,2,14,2,31.4,8395,Pune,Independent House,South,Semi Furnished,1.2,9,Yes,83,"Pool,Garden,Gym",9.14,2.19,1.35,0.55,7.7,119.4,5.88,4.37,1,2986764,0,370437,48951,73403,Owner,1,4,Brick,Both,No,2,0
5377,2,13,1,9.46,16501,Bhubaneswar,Duplex,East,Fully Furnished,2.9,1.3,Yes,66,"Clubhouse,Pool",11.32,3.36,0.14,4.01,8.1,153.7,6.77,7.28,4,4627056,0,728253,84735,464405,Builder,1,2,Mixed,Borewell,No,2,1
4897,4,16,1,5.57,28991,Bhubaneswar,Duplex,West,Fully Furnished,3.4,2.8,Yes,16,"Clubhouse,Garden",4.29,1.04,3.89,0.36,9.8,71.2,1.03,10.26,11,2242762,1,728417,12941,59013,Builder,1,4,Mixed,Borewell,No,2,1
3069,2,21,1,19.56,23882,Chennai,Independent House,West,Unfurnished,4.2,6.1,Yes,45,"Gym,Playground,Clubhouse,Garden",7.43,2.72,0.97,5.96,3.5,194.3,7.09,12.5,3,2863287,1,1432578,60854,19053,Builder,1,4,Brick,Municipal,No,2,0
2535,1,29,3,6.73,14275,Mumbai,Duplex,North,Fully Furnished,1.5,7.5,No,59,"Garden,Gym,Playground",9.64,6.15,2.08,0.54,10,88.5,4.79,12.36,4,988312,1,781182,23130,254549,Owner,1,3,Concrete,Both,Yes,1,1
4364,4,16,1,27.9,5388,Delhi,Studio,North,Unfurnished,4.3,7.6,Yes,81,"Clubhouse,Pool,Garden",5.07,0.6,3.04,0.57,8.6,178.9,2.58,1.35,6,794442,0,1162401,36674,96590,Builder,1,2,Mixed,Borewell,Yes,2,0
1965,1,15,3,23.24,21587,Chennai,Duplex,North,Fully Furnished,1.4,1.4,No,49,"Garden,Playground,Gym,Clubhouse",8.03,0.38,0.43,2.97,1.1,23.1,1.92,8.39,10,4073083,1,682709,153937,299807,Agent,0,3,Mixed,Municipal,No,1,1
708,2,7,2,29.77,19796,Pune,Studio,West,Fully Furnished,3,7.2,Yes,83,"Playground,Pool",12.68,3.09,2.26,2.95,7.7,77.4,4.08,1.77,11,4981133,1,1242124,39118,437544,Owner,0,1,Brick,Municipal,Yes,0,0
742,1,38,1,3.01,12821,Kolkata,Studio,East,Semi Furnished,1.3,5.5,Yes,49,"Security,Lift",1.62,4.71,0.32,2.21,5.9,95.2,6.46,10.29,11,1537340,1,1017526,137581,288997,Builder,0,4,Mixed,Both,No,0,1
835,2,30,4,38.61,2571,Mumbai,Studio,North,Semi Furnished,4.3,3.8,Yes,60,"Gym,Lift,Garden",12.23,0.35,2.11,7.57,7.5,60.5,3.33,4.44,5,4250859,0,1128317,30969,76031,Builder,1,2,Mixed,Both,Yes,0,0
576,2,11,4,0.5,20124,Chennai,Villa,East,Semi Furnished,2.9,7.2,No,99,"Clubhouse,Gym,Garden",9.25,3.37,0.81,2.68,3.3,59.6,1.11,10.51,8,4925426,0,1198013,23325,63024,Agent,1,3,Concrete,Both,Yes,0,1
538,1,32,3,13.35,18109,Hyderabad,Apartment,East,Fully Furnished,3.5,3.3,Yes,29,"Garden,Gym,Playground,Pool",6.46,0.37,0.21,1.06,1.4,98.4,4.86,13.09,0,735436,0,1944057,118825,115391,Owner,1,2,Concrete,Municipal,No,0,1
593,2,11,1,27.35,5927,Mumbai,Duplex,North,Fully Furnished,3,6.8,No,11,"Lift,Garden,Gym",8.64,4.69,1.09,7.68,8.6,41.9,2.92,9.68,10,4121289,0,1088245,172487,79423,Agent,1,4,Mixed,Municipal,Yes,0,1
3657,3,24,1,2.28,18731,Pune,Villa,North,Fully Furnished,2.8,6.5,Yes,96,"Lift,Garden,Playground,Gym",9.29,4.98,3.25,5.03,7,88.9,4.01,1.99,11,2824431,1,1965322,194776,282657,Agent,0,1,Brick,Borewell,No,2,0
3635,1,37,4,3.79,19228,Kolkata,Apartment,West,Fully Furnished,1.7,6.3,No,32,"Security,Playground,Lift,Gym",11.82,6.31,4.09,0.1,6.6,190.9,1.93,3.12,12,4156566,0,1217413,168871,106328,Agent,1,2,Mixed,Municipal,No,2,0
5680,3,47,2,3.53,21049,Mumbai,Villa,North,Semi Furnished,4.8,5.8,Yes,90,"Security,Garden,Clubhouse,Gym",12.13,6.61,2.94,2.76,5.9,148.9,1.77,10.54,2,4240865,0,656342,32904,486597,Builder,1,2,Mixed,Both,No,2,1
1342,1,17,2,23.47,6592,Bhubaneswar,Duplex,West,Semi Furnished,3.9,3.5,No,50,"Playground,Security,Gym",11.23,5.54,0.51,7.21,6.3,187.7,2.15,12.53,13,2832247,1,369939,151157,435553,Owner,1,2,Concrete,Municipal,Yes,0,1
5020,2,18,3,35.89,24353,Bangalore,Studio,West,Fully Furnished,3.3,2.8,No,66,"Pool,Gym,Lift",0.75,3.67,0.23,4.58,5.1,197.1,6.19,9.32,6,4913930,1,497147,185905,204270,Builder,1,2,Brick,Borewell,No,2,1
4279,2,2,4,22.44,24458,Delhi,Villa,East,Fully Furnished,1.8,4.4,No,30,"Lift,Garden,Playground,Clubhouse",8.58,1.56,4.85,2.61,6.6,172.2,2.17,7.94,11,4652549,1,1999569,197832,364048,Owner,1,3,Concrete,Municipal,Yes,2,1
3513,4,34,3,24.34,21974,Chennai,Apartment,West,Semi Furnished,2.6,9.7,No,48,"Playground,Lift,Clubhouse",6.76,4.85,4.58,1.4,3.8,188.4,1.37,1.9,9,898268,0,1138748,108132,416097,Agent,0,3,Concrete,Borewell,No,2,0
3362,4,4,3,14.17,12691,Pune,Apartment,East,Fully Furnished,2.4,8.1,Yes,35,"Pool,Playground,Gym,Security",8.86,6.84,3.98,5.72,9,165.6,6.76,4.52,8,2248749,0,1016753,14257,445190,Owner,0,2,Mixed,Borewell,No,2,0
5236,3,34,2,1.24,27118,Pune,Apartment,West,Unfurnished,4,4.5,No,81,"Garden,Pool",9.28,6.09,2.7,4.49,8.9,123.1,2.3,7.2,4,2432697,0,1562586,47782,144026,Builder,1,3,Brick,Both,No,2,1
5357,2,26,4,1.35,18599,Kolkata,Villa,North,Semi Furnished,1.8,7.2,No,60,"Clubhouse,Security,Lift,Garden",9.43,4.17,1.78,6.32,2.5,70.9,1.5,1.41,11,4234951,0,1150325,27875,408501,Builder,0,1,Concrete,Municipal,No,2,0
1353,4,36,3,35.59,8613,Kolkata,Apartment,South,Semi Furnished,3.7,3.5,No,80,"Playground,Security",5.57,6.41,4.22,4.81,3.5,128.5,8.28,7.75,11,1946200,1,806567,18206,300283,Owner,0,4,Brick,Municipal,Yes,0,1
1702,2,45,2,4.55,13092,Chennai,Independent House,East,Fully Furnished,4.6,2.9,No,30,"Garden,Clubhouse,Security,Lift",6.98,2.67,3.88,6.45,7.2,116.5,4.4,11.16,13,2683111,0,450728,156037,80719,Agent,1,2,Mixed,Both,Yes,1,0
5770,1,20,2,39.99,19753,Bangalore,Apartment,North,Unfurnished,4.4,6.3,No,67,"Lift,Clubhouse",0.73,4.06,2.13,2.17,3.5,28.2,6.39,6.95,10,2469326,0,1969292,143786,320831,Owner,1,2,Brick,Borewell,No,2,0
3781,4,15,1,6.99,10477,Bangalore,Apartment,East,Fully Furnished,2.4,3.3,Yes,59,"Security,Clubhouse,Garden,Lift",14.06,3.52,2.09,1.56,1.7,167.6,2.18,6.72,1,524010,1,521404,94792,20135,Builder,0,2,Concrete,Both,No,2,0
3280,3,27,4,27.15,10052,Delhi,Villa,West,Unfurnished,1.6,5.9,No,32,"Lift,Pool,Gym,Garden",14.83,3.67,2.39,4.92,4.7,143.9,4.5,5.19,3,4681427,0,384898,163228,287294,Agent,0,3,Brick,Both,Yes,2,1
2587,4,24,4,37.98,5059,Kolkata,Duplex,East,Fully Furnished,2.5,1.7,Yes,86,"Security,Clubhouse,Garden,Gym",6.31,6.82,0.62,5.85,1.4,39.4,4.94,11.34,9,224931,1,257008,140229,354671,Builder,0,1,Mixed,Municipal,No,1,1
5287,2,32,1,14.81,2050,Bangalore,Villa,South,Semi Furnished,2.6,8.5,No,51,"Clubhouse,Playground",6.58,1.76,3.63,7.77,9,22.5,8.48,12.38,11,3221074,0,1096310,117163,261306,Agent,0,4,Mixed,Both,Yes,2,1
945,5,16,3,29.51,7538,Kolkata,Villa,North,Semi Furnished,3.1,4.4,Yes,51,"Lift,Security,Gym,Garden",7.16,0.4,1.3,5,8.1,36.2,6.28,6.8,7,3159604,1,245409,154927,256361,Owner,1,2,Brick,Borewell,Yes,0,0
5512,5,42,2,14.36,3725,Bangalore,Independent House,East,Unfurnished,1.2,1.1,No,49,"Gym,Clubhouse,Lift,Playground",4.75,0.16,4.93,5.87,6.4,195,9.99,11.43,0,434380,0,1921553,197692,479482,Agent,0,4,Concrete,Municipal,No,2,1
2327,2,29,2,12.55,17410,Delhi,Duplex,South,Unfurnished,3,9.6,No,36,"Clubhouse,Playground",6.81,1.53,1.78,3.03,4.4,189.3,2.85,13.65,3,325151,1,388000,70995,460749,Agent,0,1,Mixed,Borewell,No,1,1
4552,1,40,2,8.47,6566,Kolkata,Villa,North,Fully Furnished,3.4,5.9,Yes,29,"Garden,Pool,Lift",5.7,4.02,1.68,5.63,2.1,74.5,1.3,12.1,11,4236873,0,1983019,119935,168192,Agent,0,3,Mixed,Both,No,2,1
404,4,3,1,32.93,27975,Kolkata,Independent House,South,Semi Furnished,4.8,9.2,Yes,71,"Playground,Lift,Security",0.78,5.49,3.46,6.21,2.1,181.9,6.52,4.94,12,1794680,1,1716560,150228,64807,Builder,0,4,Mixed,Borewell,Yes,0,1
3881,5,1,2,10.67,13495,Kolkata,Villa,East,Fully Furnished,3.9,2.7,Yes,22,"Garden,Security,Pool,Gym",2.34,1.8,3.75,3.1,6.1,96.3,5.06,11.38,7,3364934,0,1581029,86212,291769,Builder,1,3,Mixed,Both,Yes,2,1
5933,1,8,3,11.68,9857,Bhubaneswar,Independent House,South,Fully Furnished,1.1,3.7,Yes,51,"Playground,Garden,Pool",1.64,1.35,3.23,6.99,9.1,156.5,8.89,10.18,6,2854151,0,543950,75266,416647,Builder,0,3,Concrete,Municipal,No,2,1
3653,2,30,3,39.96,12909,Delhi,Studio,West,Semi Furnished,1.7,4.4,Yes,75,"Playground,Security",3.96,2.83,2.58,4.96,2.3,26,8.21,2.3,4,1588463,1,240254,169663,281692,Agent,0,3,Mixed,Borewell,No,2,1
1762,1,24,1,13.43,9826,Bangalore,Apartment,East,Unfurnished,2.9,2.8,Yes,52,"Garden,Playground,Pool",1.95,4.97,1.71,0.34,9.3,24.9,8.22,7.92,8,2382059,1,1886594,51967,159460,Builder,0,2,Brick,Municipal,Yes,1,0
2220,2,36,3,17.2,15791,Hyderabad,Apartment,North,Semi Furnished,4.9,5.1,No,92,"Playground,Lift",3.84,1.6,1.13,2.06,9.2,73,6.67,13.61,1,1459377,1,369894,134070,187457,Owner,0,4,Brick,Borewell,No,1,0
5778,4,35,4,39.61,19713,Bhubaneswar,Villa,West,Semi Furnished,3.4,3.5,Yes,58,"Playground,Garden",0.56,4.5,3.05,5.8,9,69.8,5.87,5.22,12,1316387,0,1752810,69682,161650,Builder,1,3,Mixed,Municipal,Yes,2,1
3063,1,4,4,15.09,6533,Mumbai,Independent House,East,Unfurnished,4.4,2.1,No,88,"Lift,Garden,Security,Pool",14.84,3.41,1.18,4.14,3,79.8,3.35,5.42,11,2316657,0,1162853,132676,104599,Builder,1,3,Mixed,Borewell,Yes,2,1
3338,4,23,2,14.96,21706,Delhi,Studio,West,Semi Furnished,1.4,1.7,Yes,21,"Playground,Pool,Lift",2.08,0.92,2,3.58,9.2,76.7,2.32,1.91,3,1476873,1,1276135,33921,33776,Builder,1,1,Brick,Borewell,No,2,0
1673,1,23,2,33.19,21282,Mumbai,Apartment,South,Unfurnished,2.7,3.3,No,49,"Garden,Pool",12.68,3.06,2.87,7.76,5.3,143.5,4.39,12.45,5,2613403,0,1911214,142608,169687,Owner,0,4,Brick,Borewell,No,1,0
3726,2,28,4,12.82,28965,Bhubaneswar,Villa,North,Semi Furnished,1.1,9.8,No,83,"Playground,Gym,Clubhouse,Garden",1.98,2.07,3,3.27,4.9,185.3,4.05,10.64,13,1967978,1,879533,92154,370707,Agent,1,2,Mixed,Borewell,No,2,0
4059,2,49,3,9.73,17491,Kolkata,Villa,West,Unfurnished,2,3.3,Yes,77,"Garden,Pool,Security,Gym",5.01,3.96,4.66,1.05,6.6,20.4,3.52,8.99,5,1887097,0,373268,17674,467448,Agent,0,4,Mixed,Both,Yes,2,1
3345,1,44,1,17.22,27324,Hyderabad,Independent House,South,Unfurnished,4.2,8.7,No,13,"Playground,Lift,Pool,Clubhouse",14.15,4.84,0.88,2.98,9.4,68.6,9.84,11.05,10,2880293,1,751865,77046,393382,Builder,0,2,Brick,Borewell,Yes,2,1
3418,2,30,2,28.18,18907,Pune,Duplex,South,Fully Furnished,3.5,5.1,No,51,"Garden,Lift,Clubhouse,Gym",5.01,6.65,2.43,7.72,5.2,35.7,2.55,10.18,10,4119630,0,1902286,12396,178646,Agent,1,4,Mixed,Borewell,Yes,2,1
1531,3,36,2,2.21,27230,Hyderabad,Villa,North,Semi Furnished,2.1,3.3,Yes,21,"Pool,Security,Clubhouse,Playground",9.99,4.65,4.33,7.18,10,140.7,1.14,5.71,13,3114542,1,1089017,167149,478281,Builder,1,2,Brick,Municipal,Yes,1,1
5163,3,18,4,15.27,6601,Delhi,Studio,East,Fully Furnished,4.4,8.4,No,31,"Lift,Gym,Pool,Clubhouse",5.12,0.79,1.47,6.75,1.7,26.8,1.57,12.17,7,746311,1,1979391,185568,381099,Owner,0,3,Brick,Both,Yes,2,1
3036,4,22,4,14.18,21337,Hyderabad,Studio,North,Semi Furnished,3.9,7.8,No,77,"Playground,Clubhouse",14.17,4.22,2.66,6.26,6.5,54.3,7.58,9.65,4,3736868,1,271447,150400,347088,Owner,0,1,Brick,Borewell,No,2,1
3429,3,34,1,10.17,21573,Kolkata,Duplex,North,Fully Furnished,3,6.6,No,98,"Gym,Garden",0.65,5.31,3.09,4.3,9.6,94.8,3.82,2.29,4,2833966,0,130968,188856,383134,Agent,1,3,Mixed,Both,No,2,1
3419,3,49,2,26.34,20492,Bangalore,Studio,South,Fully Furnished,1.2,3.6,No,81,"Lift,Gym,Playground",4.14,3.24,3.45,2.87,8.2,25.7,7.89,14.56,11,519764,1,599691,101152,278070,Owner,1,3,Brick,Municipal,No,2,1
5777,5,5,3,11.95,12130,Pune,Independent House,North,Fully Furnished,4.6,7.9,No,80,"Clubhouse,Gym",6.49,4.23,3.23,6.3,3.3,143.5,9.73,9.3,3,701342,0,1653535,50352,385530,Owner,0,1,Concrete,Both,Yes,2,0
5492,5,5,3,24.47,3204,Chennai,Villa,North,Fully Furnished,3.7,1.2,Yes,17,"Gym,Lift",12.45,2.93,2.65,1.83,4.9,159.8,3.56,8.63,9,2932614,1,1073790,190659,178029,Builder,1,1,Mixed,Borewell,No,2,0
4777,5,36,4,20.42,22423,Bangalore,Independent House,East,Fully Furnished,4.3,3.5,Yes,27,"Security,Lift,Gym,Pool",8.81,1.1,1.22,3.6,1.7,188.3,3.07,5.51,12,2895979,0,1470247,55030,467826,Builder,0,2,Brick,Municipal,No,2,0
3559,5,29,1,9.08,6082,Kolkata,Duplex,North,Semi Furnished,4.7,8.8,Yes,99,"Playground,Garden,Pool,Security",13.47,1.74,3.97,6.76,9.8,151.3,4.63,13.45,13,158941,0,71478,79158,404415,Agent,1,2,Mixed,Borewell,No,2,1
5723,2,0,4,11.03,24840,Bhubaneswar,Duplex,North,Fully Furnished,1.6,3.1,No,69,"Playground,Clubhouse",13.31,3.64,4.66,2.94,6.9,161.2,1.58,3.9,8,2968074,0,1815205,146242,60179,Builder,1,2,Concrete,Both,No,2,1
5431,4,7,1,7.24,26840,Kolkata,Independent House,South,Fully Furnished,4,6.7,No,82,"Gym,Lift,Pool",14.35,5.09,3.42,5.79,5.3,198.4,7.57,6.63,5,978383,0,1982606,46552,333074,Agent,1,3,Brick,Municipal,Yes,2,1
653,4,27,3,2.74,23532,Hyderabad,Apartment,East,Semi Furnished,1.6,5.3,Yes,70,"Garden,Playground",3.15,3.83,1.74,3.64,1.3,95.7,2.96,11.07,0,3022386,1,1014094,64448,101522,Owner,0,3,Brick,Borewell,No,0,1
5707,3,24,1,24.96,5334,Bhubaneswar,Duplex,North,Unfurnished,3.1,4.9,Yes,40,"Clubhouse,Garden",6.62,3.94,4.98,1.21,7,135.4,6.96,7.88,3,4745138,1,677951,6324,279304,Builder,0,4,Mixed,Borewell,Yes,2,1
728,4,32,3,27.08,2711,Bhubaneswar,Villa,East,Semi Furnished,3.9,7.2,Yes,15,"Clubhouse,Lift,Gym,Security",6.7,2.98,1.21,3.77,2.4,169.3,4.9,8.57,3,1259501,0,626627,82050,83429,Builder,0,2,Concrete,Municipal,Yes,0,1
2991,3,37,1,7.06,11104,Kolkata,Duplex,East,Unfurnished,3.1,1.3,Yes,88,"Pool,Garden,Security",2.28,1.58,5,0.1,1.7,139.7,5.3,7.83,13,4079127,0,1935433,86007,412075,Agent,0,1,Brick,Borewell,No,1,1
3230,4,13,4,24.81,7710,Kolkata,Independent House,South,Semi Furnished,2.9,5.5,No,27,"Security,Playground",14.2,2.54,2.6,6.15,1.2,110.5,9.03,10.12,3,3661769,1,1119663,134625,179816,Owner,0,2,Mixed,Both,Yes,2,1
3444,1,10,3,39.29,11926,Chennai,Independent House,North,Fully Furnished,2.1,5,No,63,"Garden,Lift,Security,Playground",5.76,1.33,2.72,1.81,9.3,55.2,4,13.79,12,3500251,0,1840785,142404,383737,Agent,1,1,Mixed,Borewell,No,2,1
1820,1,1,2,3.44,17977,Bangalore,Studio,West,Unfurnished,4.1,7.8,Yes,49,"Gym,Clubhouse,Playground",9.77,4.76,2.96,3.03,7.1,93.2,1.58,5.97,5,4513932,0,157242,107589,210830,Builder,1,1,Brick,Borewell,No,1,0
3801,4,29,2,19.87,28021,Kolkata,Apartment,East,Fully Furnished,1.4,4.8,Yes,60,"Playground,Clubhouse,Lift,Pool",9.26,4.64,0.75,2.86,3.8,39.3,5.34,11.1,14,4412039,0,947396,154622,169146,Owner,0,1,Mixed,Borewell,No,2,1
3292,2,29,3,29.46,12328,Bangalore,Independent House,South,Unfurnished,1.9,9.1,Yes,83,"Playground,Pool,Gym",3.94,5.01,3.52,4.02,1.6,128.8,8.03,10.67,10,72792,1,458569,29453,169662,Agent,0,4,Brick,Municipal,Yes,2,0
5688,3,3,2,2.32,2331,Kolkata,Studio,East,Fully Furnished,1.2,9.9,Yes,81,"Security,Clubhouse",8.8,0.86,2.38,5.99,8.7,183.8,6.51,5.18,9,2078104,0,143273,158469,415691,Builder,0,2,Brick,Municipal,Yes,2,1
5697,4,12,3,31.24,26543,Pune,Studio,West,Unfurnished,1.7,8.9,Yes,98,"Security,Clubhouse",4.22,2.63,1.62,5.28,7.5,150.2,5.76,11.32,8,4918401,0,1104745,61754,235327,Builder,0,4,Mixed,Both,Yes,2,1
1054,3,6,4,39.19,17790,Delhi,Villa,West,Fully Furnished,2.6,8.2,No,45,"Clubhouse,Gym,Lift,Pool",4.64,5.07,3.76,5.19,6.7,148.6,9.36,8.77,12,548866,0,1860521,134687,434216,Agent,1,3,Concrete,Borewell,Yes,0,1
5881,5,37,4,4,5834,Bhubaneswar,Studio,North,Unfurnished,1.1,7.5,Yes,15,"Security,Gym,Playground",8.48,5.75,3.62,7.68,7.8,174.1,7.17,13.03,2,3184852,1,1063698,16708,86181,Builder,1,2,Brick,Both,Yes,2,1
1159,4,2,1,32.98,26727,Chennai,Apartment,South,Unfurnished,1.9,6,Yes,32,"Security,Garden,Pool",7.12,6.93,0.31,0.68,9.6,178,4.04,2.29,13,3711284,0,1588124,32302,95130,Builder,0,1,Brick,Borewell,Yes,0,0
2198,2,8,2,15.45,18177,Hyderabad,Villa,West,Fully Furnished,1.2,8.1,No,57,"Gym,Lift,Clubhouse",6.64,6.62,1.44,1.35,2.2,141.3,8.46,1.17,3,3236261,1,370575,66838,462452,Agent,1,4,Brick,Municipal,Yes,1,1
5559,5,13,2,6.19,10899,Bangalore,Independent House,East,Semi Furnished,4.5,6.4,No,29,"Pool,Lift",6.2,0.97,1.27,0.54,4.3,30.2,4.54,5.2,11,2253098,1,345740,108467,291590,Owner,0,2,Concrete,Both,Yes,2,0
3371,4,10,2,19.98,9210,Pune,Independent House,West,Semi Furnished,4.6,9.7,Yes,70,"Gym,Playground",11.44,5.52,1.77,2.36,1.4,53.6,7.98,7.24,12,2848320,1,787515,39524,228838,Builder,1,4,Concrete,Borewell,Yes,2,1
